ticker,company_name,exchange,currency,date,open,high,low,close,volume
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-13,31.27,31.95,31.1,31.83,288652
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-14,31.68,32.02,31.15,31.27,457408
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-15,31.69,31.69,30.78,31.2,331256
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-16,31.19,31.75,31.12,31.29,455587
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-19,31.1,31.1,30.55,30.88,269753
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-20,30.83,30.83,30.34,30.71,460782
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-21,31.09,31.09,30.34,30.97,490230
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-22,30.6,30.6,30.19,30.43,471470
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-23,30.09,30.36,29.63,29.78,366790
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-26,29.78,30.76,29.23,30.55,489604
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-27,30.93,30.93,30.33,30.55,287409
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-28,29.6,30.68,29.6,30.58,569207
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-29,30.29,31.75,30.29,31.71,527912
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-06-30,31.75,32.98,31.63,32.88,1174160
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-03,32.88,33.3,32.68,33.05,514698
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-04,32.96,33.2,32.76,32.98,261732
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-05,32.96,33.74,32.96,33.4,580162
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-06,33.39,33.67,33.01,33.06,353589
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-07,33.39,34.23,33.23,34.16,722830
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-10,34.25,34.7,33.66,34.47,708262
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-11,34.47,34.5,33.6,34.23,741966
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-12,33.98,34.89,33.98,34.72,694285
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-13,35.68,37.78,35.68,37.51,3207862
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-14,37.07,38.19,36.72,37.05,1530836
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-17,35.92,37.41,35.8,37.21,1115925
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-18,37.19,38.03,36.83,37.9,1024822
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-19,38.03,38.71,37.81,38.54,904047
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-20,38.3,38.88,38.3,38.51,707643
AKSO.OL,AKER SOLUTIONS,OSL,NOK,2023-07-21,38.51,39.61,38.46,39.32,759507
